customer_id,booking_id,booking_type,property_type,property_img,agent_id,sale_id
C1342,B1342,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1342,S1342
C1343,B1343,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1343,S1343
C1344,B1344,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1344,S1344
C1345,B1345,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1345,S1345
C1346,B1346,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1346,S1346
C1347,B1347,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1347,S1347
C1348,B1348,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1348,S1348
C1349,B1349,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1349,S1349
C1350,B1350,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1350,S1350
C1351,B1351,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1351,S1351
C1352,B1352,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1352,S1352
C1353,B1353,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1353,S1353
C1354,B1354,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1354,S1354
C1355,B1355,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1355,S1355
C1356,B1356,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1356,S1356
C1357,B1357,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1357,S1357
C1358,B1358,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1358,S1358
C1359,B1359,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1359,S1359
C1360,B1360,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1360,S1360
C1361,B1361,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1361,S1361
C1362,B1362,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1362,S1362
C1363,B1363,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1363,S1363
C1364,B1364,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1364,S1364
C1365,B1365,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1365,S1365
C1366,B1366,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1366,S1366
C1367,B1367,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1367,S1367
C1368,B1368,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1368,S1368
C1369,B1369,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1369,S1369
C1370,B1370,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1370,S1370
C1371,B1371,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1371,S1371
C1372,B1372,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1372,S1372
C1373,B1373,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1373,S1373
C1374,B1374,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1374,S1374
C1375,B1375,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1375,S1375
C1376,B1376,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1376,S1376
C1377,B1377,Direct Purchase,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1377,S1377
C1378,B1378,Pre-Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1378,S1378
C1379,B1379,Loan Booking,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1379,S1379
C1380,B1380,Resale,Villa,https://image2url.com/r2/default/images/1775366894497-2d1627bd-ac8e-4a6c-a02f-998d681c0efe.png,A1380,S1380
C1381,B1381,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1381,S1381
C1382,B1382,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1382,S1382
C1383,B1383,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1383,S1383
C1384,B1384,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1384,S1384
C1385,B1385,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1385,S1385
C1386,B1386,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1386,S1386
C1387,B1387,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1387,S1387
C1388,B1388,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1388,S1388
C1389,B1389,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1389,S1389
C1390,B1390,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1390,S1390
C1391,B1391,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1391,S1391
C1392,B1392,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1392,S1392
C1393,B1393,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1393,S1393
C1394,B1394,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1394,S1394
C1395,B1395,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1395,S1395
C1396,B1396,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1396,S1396
C1397,B1397,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1397,S1397
C1398,B1398,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1398,S1398
C1399,B1399,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1399,S1399
C1400,B1400,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1400,S1400
C1401,B1401,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1401,S1401
C1402,B1402,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1402,S1402
C1403,B1403,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1403,S1403
C1404,B1404,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1404,S1404
C1405,B1405,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1405,S1405
C1406,B1406,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1406,S1406
C1407,B1407,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1407,S1407
C1408,B1408,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1408,S1408
C1409,B1409,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1409,S1409
C1410,B1410,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1410,S1410
C1411,B1411,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1411,S1411
C1412,B1412,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1412,S1412
C1413,B1413,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1413,S1413
C1414,B1414,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1414,S1414
C1415,B1415,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1415,S1415
C1416,B1416,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1416,S1416
C1417,B1417,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1417,S1417
C1418,B1418,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1418,S1418
C1419,B1419,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1419,S1419
C1420,B1420,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1420,S1420
C1421,B1421,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1421,S1421
C1422,B1422,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1422,S1422
C1423,B1423,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1423,S1423
C1424,B1424,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1424,S1424
C1425,B1425,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1425,S1425
C1426,B1426,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1426,S1426
C1427,B1427,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1427,S1427
C1428,B1428,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1428,S1428
C1429,B1429,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1429,S1429
C1430,B1430,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1430,S1430
C1431,B1431,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1431,S1431
C1432,B1432,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1432,S1432
C1433,B1433,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1433,S1433
C1434,B1434,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1434,S1434
C1435,B1435,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1435,S1435
C1436,B1436,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1436,S1436
C1437,B1437,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1437,S1437
C1438,B1438,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1438,S1438
C1439,B1439,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1439,S1439
C1440,B1440,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1440,S1440
C1441,B1441,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1441,S1441
C1442,B1442,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1442,S1442
C1443,B1443,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1443,S1443
C1444,B1444,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1444,S1444
C1445,B1445,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1445,S1445
C1446,B1446,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1446,S1446
C1447,B1447,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1447,S1447
C1448,B1448,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1448,S1448
C1449,B1449,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1449,S1449
C1450,B1450,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1450,S1450
C1451,B1451,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1451,S1451
C1452,B1452,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1452,S1452
C1453,B1453,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1453,S1453
C1454,B1454,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1454,S1454
C1455,B1455,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1455,S1455
C1456,B1456,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1456,S1456
C1457,B1457,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1457,S1457
C1458,B1458,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1458,S1458
C1459,B1459,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1459,S1459
C1460,B1460,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1460,S1460
C1461,B1461,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1461,S1461
C1462,B1462,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1462,S1462
C1463,B1463,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1463,S1463
C1464,B1464,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1464,S1464
C1465,B1465,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1465,S1465
C1466,B1466,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1466,S1466
C1467,B1467,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1467,S1467
C1468,B1468,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1468,S1468
C1469,B1469,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1469,S1469
C1470,B1470,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1470,S1470
C1471,B1471,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1471,S1471
C1472,B1472,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1472,S1472
C1473,B1473,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1473,S1473
C1474,B1474,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1474,S1474
C1475,B1475,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1475,S1475
C1476,B1476,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1476,S1476
C1477,B1477,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1477,S1477
C1478,B1478,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1478,S1478
C1479,B1479,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1479,S1479
C1480,B1480,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1480,S1480
C1481,B1481,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1481,S1481
C1482,B1482,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1482,S1482
C1483,B1483,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1483,S1483
C1484,B1484,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1484,S1484
C1485,B1485,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1485,S1485
C1486,B1486,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1486,S1486
C1487,B1487,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1487,S1487
C1488,B1488,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1488,S1488
C1489,B1489,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1489,S1489
C1490,B1490,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1490,S1490
C1491,B1491,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1491,S1491
C1492,B1492,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1492,S1492
C1493,B1493,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1493,S1493
C1494,B1494,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1494,S1494
C1495,B1495,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1495,S1495
C1496,B1496,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1496,S1496
C1497,B1497,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1497,S1497
C1498,B1498,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1498,S1498
C1499,B1499,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1499,S1499
C1500,B1500,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1500,S1500
C1501,B1501,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1501,S1501
C1502,B1502,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1502,S1502
C1503,B1503,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1503,S1503
C1504,B1504,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1504,S1504
C1505,B1505,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1505,S1505
C1506,B1506,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1506,S1506
C1507,B1507,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1507,S1507
C1508,B1508,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1508,S1508
C1509,B1509,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1509,S1509
C1510,B1510,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1510,S1510
C1511,B1511,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1511,S1511
C1512,B1512,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1512,S1512
C1513,B1513,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1513,S1513
C1514,B1514,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1514,S1514
C1515,B1515,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1515,S1515
C1516,B1516,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1516,S1516
C1517,B1517,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1517,S1517
C1518,B1518,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1518,S1518
C1519,B1519,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1519,S1519
C1520,B1520,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A1520,S1520
